|COD_COL|COLE_INST_NOMBRE|COLE_DEPTO_COLEGIO|COLE_CALENDARIO_COLEGIO|COLE_GENEROPOBLACION|EVALUADOS_ULTIMOS_3|COLE_NATURALEZA|INDICE_MATEMATICAS|INDICE_C_NATURALES|INDICE_SOCIALES_CIUDADANAS|INDICE_LECTURA_CRITICA|INDICE_INGLES|INDICE_TOTAL|COLE_CATEGORIA|NOMBRE_DEPARTAMENTO|NOMBRE_MUNICIPIO|ZONA|LATITUD|LONGITUD|MODE_ESTRATOVIVIENDA|IND_EST_TRAB|MODE_EDU_MADRE|MODE_EDU_PADRE|IND_BILINGUE|CARACTER_IE|INDICE_AJUST|Cluster
247|105093000109|I. E. SAN JOSE|ANTIOQUIA|A|MI|164|OFICIAL|0.4873|0.5386|0.5264|0.5829|0.5163|0.5324|D|ANTIOQUIA|BETULIA|Urbano|6.1134911692|-75.98378983|Estrato 1|0|Primaria incompleta|Primaria incompleta|N|TECNICO/ACADEMICO|0.41997129573408143|0
248|105001006980|INST EDUC CONCEJO DE MEDELLIN|ANTIOQUIA|A|MI|726|OFICIAL|0.7477|0.7395|0.7427|0.7729|0.7241|0.7487|A|ANTIOQUIA|MEDELLIN|Urbano|6.2582383630000304|-75.600620282|Estrato 3|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|1.0007794643720391|1
249|205088000120|I.E. SAN GABRIEL ARCANGEL|ANTIOQUIA|A|MI|43|OFICIAL|0.6231|0.6548|0.6289|0.6945|0.6244|0.6483|C|ANTIOQUIA|BELLO|Urbano|6.34695555|-75.52511190000001|Estrato 2|0|Secundaria (Bachillerato) completa|Primaria incompleta|None|ACADEMICO|0.16222813257958046|5
250|105368000015|I. E. SAN JOSE|ANTIOQUIA|A|MI|142|OFICIAL|0.7337|0.7088|0.7098|0.7562|0.7379|0.728|A|ANTIOQUIA|JERICO|Urbano|5.7904597284|-75.78740753|Estrato 2|0|Secundaria (Bachillerato) completa|Primaria incompleta|N|TECNICO/ACADEMICO|0.44308103137853005|3
251|105001000621|INST EDUC ESCUELA NORMAL SUPERIOR DE MEDELLIN|ANTIOQUIA|A|MI|376|OFICIAL|0.7651|0.7527|0.7465|0.7756|0.7363|0.7582|A|ANTIOQUIA|MEDELLIN|Urbano|6.25357937000007|-75.54862004099991|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.7886308044777617|3
252|305001022232|INST EDUC  BARRIO OLAYA HERRERA|ANTIOQUIA|A|MI|168|OFICIAL|0.6326|0.654|0.626|0.6807|0.622|0.6463|C|ANTIOQUIA|MEDELLIN|Urbano|6.2730225200000405|-75.60890485|Estrato 1|0|Secundaria (Bachillerato) incompleta|Primaria incompleta|N|ACADEMICO|0.4667762070922036|0
253|105001003298|INST EDUC LORENZA VILLEGAS DE SANTOS|ANTIOQUIA|A|F|309|OFICIAL|0.695|0.6865|0.6847|0.7423|0.6741|0.7|B|ANTIOQUIA|MEDELLIN|Urbano|6.280223096000039|-75.560754055|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.6893138340386623|3
254|305001018022|INST EDUC FE Y ALEGRIA LUIS AMIGO|ANTIOQUIA|A|MI|124|OFICIAL|0.648|0.6479|0.6565|0.7166|0.6431|0.6654|C|ANTIOQUIA|MEDELLIN|Urbano|6.2790049530000305|-75.566193034|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.3850700863916434|3
255|105001009695|INST EDUC SAN JUAN BOSCO|ANTIOQUIA|A|F|163|OFICIAL|0.7174|0.7243|0.7116|0.7543|0.7263|0.7269|A|ANTIOQUIA|MEDELLIN|Urbano|6.2763001935|-75.5612756702|Estrato 3|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.4855643472512288|1
256|205604001049|I. E. R. LA CRUZADA|ANTIOQUIA|A|MI|256|OFICIAL|0.5505|0.5612|0.5554|0.6272|0.5817|0.5742|D|ANTIOQUIA|REMEDIOS|Rural|7.069162309|-74.71555558|Estrato 2|0|Secundaria (Bachillerato) completa|Primaria incompleta|N|TECNICO/ACADEMICO|0.5676486365759965|3
257|105361000443|I. E. PEDRO NEL OSPINA|ANTIOQUIA|A|MI|380|OFICIAL|0.5887|0.6058|0.6177|0.6542|0.5836|0.6141|D|ANTIOQUIA|ITUANGO|Urbano|7.167367126|-75.76381199|Estrato 2|0|Primaria incompleta|Primaria incompleta|N|TECNICO/ACADEMICO|0.7128332470825836|3
258|105361000443|I. E. PEDRO NEL OSPINA|ANTIOQUIA|A|MI|120|OFICIAL|0.4457|0.4995|0.4744|0.5276|0.4967|0.4876|D|ANTIOQUIA|ITUANGO|Urbano|7.167367126|-75.76381199|Estrato 2|0|Primaria incompleta|Primaria incompleta|N|TECNICO/ACADEMICO|0.32631317740905336|3
259|105036000097|I. E.  SAN JOSE|ANTIOQUIA|A|MI|120|OFICIAL|0.637|0.6504|0.633|0.6877|0.6253|0.65|C|ANTIOQUIA|ANGELOPOLIS|Urbano|6.1105806320000005|-75.7130685|Estrato 2|0|Primaria incompleta|Primaria incompleta|N|ACADEMICO|0.37181399459327|5
260|205282000441|I. E. R. MURRAPAL|ANTIOQUIA|A|MI|46|OFICIAL|0.5966|0.6317|0.5951|0.6584|0.5752|0.617|D|ANTIOQUIA|FREDONIA|Rural|5.902222|-75.69805600000001|Estrato 1|0|Primaria incompleta|Primaria incompleta|N|ACADEMICO|0.16801309997830668|0
261|205282000441|I. E. R. MURRAPAL|ANTIOQUIA|A|MI|27|OFICIAL|0.4644|0.5037|0.5336|0.5771|0.5005|0.5182|D|ANTIOQUIA|FREDONIA|Rural|5.902222|-75.69805600000001|Estrato 1|0|Primaria incompleta|Primaria incompleta|N|ACADEMICO|0.0962486881120398|0
262|105649000014|I. E. JOAQUIN CARDENAS GOMEZ|ANTIOQUIA|A|MI|258|OFICIAL|0.7001|0.6923|0.6872|0.7353|0.6774|0.7017|B|ANTIOQUIA|SAN CARLOS|Urbano|6.189375101|-74.98784414|Estrato 2|0|Primaria incompleta|Primaria incompleta|N|ACADEMICO|0.6281505524478894|5
263|105649000014|I. E. JOAQUIN CARDENAS GOMEZ|ANTIOQUIA|A|MI|168|OFICIAL|0.5104|0.5427|0.5344|0.5784|0.5372|0.5412|D|ANTIOQUIA|SAN CARLOS|Urbano|6.189375101|-74.98784414|Estrato 2|0|Primaria incompleta|Primaria incompleta|N|ACADEMICO|0.42970545336556065|5
264|105002000161|I. E. ESCUELA NORMAL SUPERIOR|ANTIOQUIA|A|MI|147|OFICIAL|0.725|0.727|0.7043|0.7402|0.6662|0.7197|B|ANTIOQUIA|ABEJORRAL|Urbano|5.7881339277|-75.42921627|Estrato 2|0|Secundaria (Bachillerato) completa|Primaria incompleta|N|TECNICO/ACADEMICO|0.45096555899025803|3
265|205895000206|I. E.R.  NANCY ROCIO GARCIA|ANTIOQUIA|A|MI|64|OFICIAL|0.5971|0.633|0.6387|0.6629999999999999|0.6006|0.6305|C|ANTIOQUIA|ZARAGOZA|Rural|7.607033257|-74.81367521|Estrato 1|0|Primaria incompleta|Primaria incompleta|None|ACADEMICO|0.22477634006166713|0
266|105360000024|INSTITUCION EDUCATIVA CONCEJO MUNICIPAL DE ITAGUI|ANTIOQUIA|A|MI|402|OFICIAL|0.759|0.7572|0.7375|0.7612|0.7803|0.7558|A|ANTIOQUIA|ITAGUI|Urbano|6.168471192|-75.64387219|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.8109421068737109|3
267|105360000083|INSTITUCION EDUCATIVA SAN JOSE|ANTIOQUIA|A|MI|447|OFICIAL|0.7622|0.7796|0.7681|0.7805|0.7529|0.7711|A+|ANTIOQUIA|ITAGUI|Urbano|6.168311527|-75.61852632|Estrato 3|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.8570505146551151|1
268|105088000486|IE PLAYA RICA|ANTIOQUIA|A|MI|182|OFICIAL|0.6397|0.6386|0.6187|0.688|0.6391|0.6457|C|ANTIOQUIA|BELLO|Urbano|6.344052249500001|-75.56726344|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO|0.4910125087861539|3
269|105490000026|I. E. ANTONIO ROLDAN BETANCUR|ANTIOQUIA|A|MI|161|OFICIAL|0.6377|0.6395|0.6546|0.6868|0.6356|0.6532|C|ANTIOQUIA|NECOCLI|Urbano|8.426130956|-76.78415725|Estrato 1|0|Secundaria (Bachillerato) incompleta|Primaria incompleta|N|ACADEMICO|0.4563665983978249|0
270|105088000532|IE LA MILAGROSA|ANTIOQUIA|A|MI|121|OFICIAL|0.665|0.6755|0.6921|0.7232|0.7026|0.69|B|ANTIOQUIA|BELLO|Urbano|6.3423911714|-75.5609299|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|ACADEMICO|0.3853133007221058|5
271|105088001971|IE JOSEFA CAMPOS|ANTIOQUIA|A|MI|197|OFICIAL|0.7313|0.7311|0.7137|0.7495|0.7045|0.7293|A|ANTIOQUIA|BELLO|Urbano|6.345827792000001|-75.55248506|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO|0.5482963087144043|3
272|205690000319|I. E. R. PEDRO PABLO CASTRILLON|ANTIOQUIA|A|MI|41|OFICIAL|0.7172|0.757|0.7101|0.7604|0.7233|0.7352|A|ANTIOQUIA|SANTO DOMINGO|Rural|6.543367375|-75.16066134|Estrato 2|0|Primaria incompleta|Primaria incompleta|N|TECNICO/ACADEMICO|0.16576842468881092|3
273|205001001672|INST EDUC MONSE?OR VICTOR WIEDEMANN|ANTIOQUIA|A|MI|281|OFICIAL|0.7184|0.7262|0.7144|0.7516|0.7037|0.7258|A|ANTIOQUIA|MEDELLIN|Rural|6.18390731423432|-75.6420317182898|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.6689383650303695|3
274|305266001709|COLEGIO RUDOLF STEINER|ANTIOQUIA|A|MI|29|NO OFICIAL|0.7821|0.7842|0.7778|0.7875|0.8456|0.7877|A+|ANTIOQUIA|ENVIGADO|Urbano|6.1573078812|-75.58963007|Estrato 3|0|Educacion profesional completa|No sabe|None|ACADEMICO|0.12593601350540143|2
275|105360000318|INSTITUCION EDUCATIVA JOHN F. KENNEDY|ANTIOQUIA|A|MI|226|OFICIAL|0.6763|0.6804|0.6931|0.7361|0.705|0.6972|B|ANTIOQUIA|ITAGUI|Urbano|6.1639649586|-75.62438068|Estrato 3|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.5812916753673225|1
276|205665000576|I. E. R. SANTA CATALINA|ANTIOQUIA|A|MI|261|OFICIAL|0.5728|0.5771|0.5648|0.6152|0.5677|0.5813|D|ANTIOQUIA|SAN PEDRO DE URABA|Rural|8.396944|-76.316389|Estrato 1|0|Primaria incompleta|Primaria incompleta|None|ACADEMICO|0.5769077045465434|0
277|405266001631|COLEGIO MANUEL MEJIA VALLEJO|ANTIOQUIA|A|MI|78|NO OFICIAL|0.7598|0.7376|0.7658|0.7851|0.8336|0.7676|A|ANTIOQUIA|ENVIGADO|Urbano|6.1669652603|-75.56378327|Estrato 5|0|Educacion profesional completa|Educacion profesional completa|N|ACADEMICO|0.29170063946361224|0
278|305266000591|COLEGIO TERESIANO|ANTIOQUIA|A|F|195|NO OFICIAL|0.8379|0.8214|0.8345|0.8424|0.8845|0.8379|A+|ANTIOQUIA|ENVIGADO|Urbano|6.1817050808000005|-75.5822797|Estrato 4|0|Educacion profesional completa|Educacion profesional completa|N|ACADEMICO|0.586962830443043|0
279|305266000508|COLEGIO DE LA PRESENTACION - ENVIGADO|ANTIOQUIA|A|F|269|NO OFICIAL|0.778|0.777|0.785|0.7969|0.845|0.7889|A+|ANTIOQUIA|ENVIGADO|Urbano|6.1712378377|-75.58928789|Estrato 3|0|Educacion profesional completa|Educacion profesional completa|N|ACADEMICO|0.6830848521114967|2
280|105030000010|I. E. ESCUELA NORMAL SUPERIOR AMAGA|ANTIOQUIA|A|MI|192|OFICIAL|0.7039|0.7014|0.7074|0.7458|0.6982|0.7133|B|ANTIOQUIA|AMAGA|Urbano|6.0376117460000005|-75.7049181|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.5335804401656528|3
281|105690000322|I. E. TECNICO INDUSTRIAL TOMAS CARRASQUILLA|ANTIOQUIA|A|MI|97|OFICIAL|0.7081|0.7075|0.6908|0.7356|0.6642|0.7069|B|ANTIOQUIA|SANTO DOMINGO|Urbano|6.4743735876|-75.16506340000001|Estrato 2|0|Primaria incompleta|Primaria incompleta|N|TECNICO/ACADEMICO|0.3312230772838404|3
282|105665000024|I. E. CAMILO TORRES|ANTIOQUIA|A|MI|119|OFICIAL|0.7041|0.7018|0.7027|0.7111|0.652|0.7009|B|ANTIOQUIA|SAN PEDRO DE URABA|Urbano|8.2800568672|-76.38072645|Estrato 1|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|None|ACADEMICO|0.38375372751835957|0
283|305001004943|COL NUESTRA SENORA DEL ROSARIO DE CHIQUINQUIRA|ANTIOQUIA|A|MI|88|NO OFICIAL|0.8084|0.8014|0.8122|0.8137|0.8544|0.8124|A+|ANTIOQUIA|MEDELLIN|Urbano|6.23652649405|-75.5496306323|Estrato 3|0|Tecnica o tecnologica completa|Educacion profesional completa|N|TECNICO/ACADEMICO|0.3307419081045122|1
284|205665000100|I. E. R. LOS ALMENDROS|ANTIOQUIA|A|MI|59|OFICIAL|0.5107|0.5478|0.5147|0.5721|0.5527|0.5376|D|ANTIOQUIA|SAN PEDRO DE URABA|Rural|8.396389|-76.237222|Estrato 1|0|Primaria completa|Primaria incompleta|N|ACADEMICO|0.1951138056804963|0
285|305001019827|COL PANAMERICANO COLOMBO SUECO|ANTIOQUIA|A|MI|176|NO OFICIAL|0.8011|0.8006|0.8105|0.825|0.8414|0.8118|A+|ANTIOQUIA|MEDELLIN|Urbano|6.283175607000031|-75.587430481|Estrato 3|0|Educacion profesional completa|Educacion profesional completa|N|ACADEMICO|0.5410704859872731|2
286|105001007919|COL SAGRADA FAMILIA ALDEA PABLO VI|ANTIOQUIA|A|MI|86|NO OFICIAL|0.6918|0.7036|0.703|0.7413|0.7007|0.7092|B|ANTIOQUIA|MEDELLIN|Urbano|6.28828062900004|-75.541945775|Estrato 1|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|ACADEMICO|0.3023557848095695|0
287|405615000906|COLEGIO EL TRIANGULO                                                                                |ANTIOQUIA|A|MI|71|NO OFICIAL|0.8377|0.8199|0.8185|0.8299|0.8957|0.8318|A+|ANTIOQUIA|RIONEGRO|Urbano|6.1336458213|-75.38440279|Estrato 4|0|Educacion profesional completa|Educacion profesional completa|N|ACADEMICO|0.2824400058393779|0
288|305001005621|COL BARBARA MICARELLI|ANTIOQUIA|A|F|94|NO OFICIAL|0.7644|0.7746|0.7786|0.8001|0.7931|0.7805|A+|ANTIOQUIA|MEDELLIN|Urbano|6.28172425500003|-75.5850095289999|Estrato 2|0|Tecnica o tecnologica completa|Educacion profesional completa|N|ACADEMICO|0.34056976106396486|5
289|305088000574|INT PARROQUIAL JESUS DE LA BUENA ESPERANZA|ANTIOQUIA|A|MI|204|NO OFICIAL|0.7378|0.7478|0.7483|0.7844|0.7813|0.7566|A|ANTIOQUIA|BELLO|Urbano|6.3343978845|-75.55630703|Estrato 3|0|Tecnica o tecnologica completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.570891836040027|1
290|305376000201|COLEGIO MARIA AUXILIADORA|ANTIOQUIA|A|MI|65|NO OFICIAL|0.8085|0.7973|0.7993|0.8065|0.8421|0.8059|A+|ANTIOQUIA|LA CEJA|Rural|6.0163071960000005|-75.43417052|Estrato 3|0|Tecnica o tecnologica completa|Educacion profesional completa|N|ACADEMICO|0.2582180485418194|2
291|105001025780|INST EDUC PBRO ANTONIO JOSE BERNAL LONDONO SJ|ANTIOQUIA|A|MI|538|OFICIAL|0.6883|0.6777|0.6862|0.7316|0.6613|0.6933|B|ANTIOQUIA|MEDELLIN|Urbano|6.30115718900004|-75.5592605529999|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|None|TECNICO/ACADEMICO|0.8711532201913436|3
292|305001005109|COL LA ANUNCIACION|ANTIOQUIA|A|F|133|NO OFICIAL|0.7833|0.7886|0.7754|0.8036|0.7748|0.7867|A+|ANTIOQUIA|MEDELLIN|Urbano|6.23220282000005|-75.54862056|Estrato 3|0|Secundaria (Bachillerato) completa|Educacion profesional completa|N|ACADEMICO|0.44115316879317873|2
293|405440000789|COLEGIO SEMINARIO CORAZONISTA|ANTIOQUIA|A|MI|88|NO OFICIAL|0.9005|0.8788|0.8697|0.8667|0.9251|0.8825|A+|ANTIOQUIA|MARINILLA|Rural|6.174722|-75.340278|Estrato 3|0|Educacion profesional completa|Educacion profesional completa|N|ACADEMICO|0.34630789346913493|2
294|205051001959|I. E. R. LA CANDELARIA|ANTIOQUIA|A|MI|78|OFICIAL|0.6215|0.6399|0.6115|0.644|0.6092|0.6277|C|ANTIOQUIA|ARBOLETES|Rural|8.658056|-76.453056|Estrato 1|0|Secundaria (Bachillerato) completa|Primaria incompleta|N|ACADEMICO|0.26345264567640025|0
295|305001025819|COL CENT FRATERNAL CRISTIANO|ANTIOQUIA|A|MI|25|NO OFICIAL|0.7192|0.7335|0.7522|0.7566|0.7845|0.7438|A|ANTIOQUIA|MEDELLIN|Urbano|6.2527579310000805|-75.560597963|Estrato 2|0|Primaria incompleta|Secundaria (Bachillerato) completa|None|ACADEMICO|0.10657561623930989|5
296|305001003963|LIC SALAZAR Y HERRERA|ANTIOQUIA|A|MI|1566|NO OFICIAL|0.7681|0.7647|0.7736|0.7879|0.785|0.7745|A+|ANTIOQUIA|MEDELLIN|Urbano|6.2489906580000305|-75.60629730699999|Estrato 4|0|Educacion profesional completa|Educacion profesional completa|N|ACADEMICO|1.2128007987995961|0
297|305887001788|COLEGIO CATOLICO LA INMACULADA|ANTIOQUIA|A|MI|62|NO OFICIAL|0.7513|0.7243|0.7168|0.7613|0.7120000000000001|0.7364|A|ANTIOQUIA|YARUMAL|Urbano|6.9658034199|-75.4191405|Estrato 3|0|Secundaria (Bachillerato) completa|Primaria completa|N|ACADEMICO|0.236659193015268|2
298|105212000511|I. E.  PRESBITERO BERNARDO MONTOYA|ANTIOQUIA|A|MI|309|OFICIAL|0.7115|0.7136|0.7002|0.7364|0.6951|0.7139|B|ANTIOQUIA|COPACABANA|Urbano|6.35337|-75.4988804977|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.6962717151337539|3
299|105055000022|I. E. SANTA TERESA|ANTIOQUIA|A|MI|138|OFICIAL|0.6493|0.6579999999999999|0.6729999999999999|0.6922|0.6366|0.6657|C|ANTIOQUIA|ARGELIA|Urbano|5.731250855|-75.13936704|Estrato 1|0|Secundaria (Bachillerato) incompleta|Primaria incompleta|N|ACADEMICO|0.41519543797208647|0
300|105055000022|I. E. SANTA TERESA|ANTIOQUIA|A|MI|72|OFICIAL|0.5055|0.5581|0.5298|0.5827|0.5289|0.5429|D|ANTIOQUIA|ARGELIA|Urbano|5.731250855|-75.13936704|Estrato 1|0|Secundaria (Bachillerato) incompleta|Primaria incompleta|N|ACADEMICO|0.23096913050375634|0
301|205649000787|I. E. R. EL JORDAN|ANTIOQUIA|A|MI|53|OFICIAL|0.6291|0.6601|0.6359|0.6985|0.589|0.6508|C|ANTIOQUIA|SAN CARLOS|Rural|6.25329253|-74.83107727|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|ACADEMICO|0.1947879992588747|5
302|105310000031|I. E. GOMEZ PLATA|ANTIOQUIA|A|MI|138|OFICIAL|0.736|0.7251|0.7115|0.7461|0.6852|0.7263|A|ANTIOQUIA|GOMEZ PLATA|Urbano|6.6788976223|-75.22101242|Estrato 1|0|Secundaria (Bachillerato) completa|Primaria incompleta|N|ACADEMICO|0.43393350653583285|0
303|205282000165|I. E. R. PALOMOS|ANTIOQUIA|A|MI|13|OFICIAL|0.6639|0.6686|0.6935|0.7255|0.6659999999999999|0.6862|B|ANTIOQUIA|FREDONIA|Rural|5.969322674|-75.67762254|Estrato 1|0|Primaria incompleta|Primaria incompleta|None|ACADEMICO|0.055158604121170976|0
304|205664000068|I. E. R. OVEJAS|ANTIOQUIA|A|MI|77|OFICIAL|0.6901|0.7229|0.67|0.7038|0.6582|0.6937|B|ANTIOQUIA|SAN PEDRO|Rural|6.396429195|-75.64719497|Estrato 2|0|Secundaria (Bachillerato) completa|Primaria incompleta|N|TECNICO|0.27393976358445604|3
305|105400000189|I. E. PIO XI|ANTIOQUIA|A|MI|214|OFICIAL|0.7120000000000001|0.7193|0.6915|0.7343|0.6691|0.7108|B|ANTIOQUIA|LA UNION|Urbano|5.971717196|-75.36171249|Estrato 2|0|Secundaria (Bachillerato) completa|Primaria incompleta|N|ACADEMICO|0.5686451249479814|5
306|205361001029|I. E. LUIS MARIA PRECIADO ECHAVARRIA|ANTIOQUIA|A|MI|82|OFICIAL|0.6065|0.6279|0.6082|0.6535|0.5805|0.6207|C|ANTIOQUIA|ITUANGO|Rural|7.32095232|-75.61679839|Estrato 1|1|Secundaria (Bachillerato) completa|Primaria incompleta|N|ACADEMICO|0.27265391106226833|0
307|205591000064|I. E. R. HERMANO DANIEL|ANTIOQUIA|A|MI|64|OFICIAL|0.6691|0.6905|0.6414|0.6844|0.5917|0.6652|C|ANTIOQUIA|PUERTO TRIUNFO|Rural|5.926318161|-74.77360313|Estrato 2|0|Primaria incompleta|Primaria incompleta|None|ACADEMICO|0.23074142198484737|5
308|105315000021|I. E.  LUIS LOPEZ DE MESA|ANTIOQUIA|A|MI|132|OFICIAL|0.6221|0.6451|0.6256|0.6846|0.6358|0.6437|C|ANTIOQUIA|GUADALUPE|Urbano|6.812477172|-75.24068823|Estrato 1|0|Primaria incompleta|Primaria incompleta|N|ACADEMICO|0.3959598620775092|0
309|305001019690|INST EDUC ARZOBISPO TULIO BOTERO SALAZAR|ANTIOQUIA|A|MI|162|OFICIAL|0.6686|0.6549|0.6551|0.7084|0.6321|0.6687|C|ANTIOQUIA|MEDELLIN|Urbano|6.23035585642165|-75.53254918835479|Estrato 1|0|Primaria incompleta|Primaria incompleta|N|TECNICO/ACADEMICO|0.4635639182304948|0
310|105129000208|I. E. MARIA AUXILIADORA|ANTIOQUIA|A|MI|165|OFICIAL|0.7762|0.7668|0.765|0.7893|0.7596|0.7732|A+|ANTIOQUIA|CALDAS|Urbano|6.0902040836|-75.63559428|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|ACADEMICO|0.5055861168200065|5
311|105190000181|I. E. CISNEROS|ANTIOQUIA|A|MI|289|OFICIAL|0.6225|0.6176|0.6184|0.6616|0.6217|0.6294|C|ANTIOQUIA|CISNEROS|Urbano|6.53871585|-75.08477484|Estrato 2|0|Secundaria (Bachillerato) completa|Primaria incompleta|N|ACADEMICO|0.6321257449154807|5
312|105837004922|I.E. FRANCISCO LUIS VALDERRAMA VALDERRAMA|ANTIOQUIA|A|MI|362|OFICIAL|0.5878|0.6043|0.5974|0.66|0.5714|0.6092|D|ANTIOQUIA|TURBO|Urbano|8.093444263|-76.72211688|Estrato 1|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.6946566222352641|0
313|205051000081|I. E. R. PAJILLAL|ANTIOQUIA|A|MI|46|OFICIAL|0.5988|0.635|0.6197|0.6474|0.6092|0.624|C|ANTIOQUIA|ARBOLETES|Rural|8.755|-76.453611|Estrato 1|0|Primaria incompleta|Primaria incompleta|N|ACADEMICO|0.16892193429950342|0
314|105847001204|I. E. MONSENOR J. IVAN CADAVID GUTIERREZ|ANTIOQUIA|A|MI|305|OFICIAL|0.6515|0.6524|0.6581|0.6889|0.6167|0.6592|C|ANTIOQUIA|URRAO|Urbano|6.313056|-76.130833|Estrato 1|0|Primaria incompleta|Primaria incompleta|N|TECNICO/ACADEMICO|0.6645380161246637|0
315|205631000267|I. E. PRESBITERO ANTONIO BAENA SALAZAR|ANTIOQUIA|A|MI|97|OFICIAL|0.7264|0.7432|0.7528|0.7777|0.7316|0.7486|A|ANTIOQUIA|SABANETA|Rural|6.139177974|-75.62968285|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|ACADEMICO|0.3412030920876894|5
316|105360000296|INSTITUCION EDUCATIVA ANTONIO JOSE DE SUCRE|ANTIOQUIA|A|MI|220|OFICIAL|0.7433|0.7536|0.7714|0.7779|0.7718|0.7623|A|ANTIOQUIA|ITAGUI|Urbano|6.1672942058|-75.61643613|Estrato 3|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.5993953160222327|1
317|105360000857|I.E. LUIS CARLOS GALAN|ANTIOQUIA|A|MI|132|OFICIAL|0.7269|0.7138|0.7127|0.7546|0.7086|0.7256|A|ANTIOQUIA|ITAGUI|Urbano|6.173945622000001|-75.62890348|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|TECNICO/ACADEMICO|0.42051312121900364|3
318|205615000401|I. E. BARRO BLANCO|ANTIOQUIA|A|MI|160|OFICIAL|0.7554|0.7513|0.7348|0.7659999999999999|0.7528|0.7519|A|ANTIOQUIA|RIONEGRO|Rural|6.155382319|-75.40944922|Estrato 3|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|ACADEMICO|0.48822246105572653|2
319|205615000877|I. E. SAN ANTONIO|ANTIOQUIA|A|MI|187|OFICIAL|0.7123|0.7042|0.6959|0.7396|0.7202|0.7135|B|ANTIOQUIA|RIONEGRO|Urbano|6.1301971148000005|-75.38080361|Estrato 3|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) incompleta|N|ACADEMICO|0.5250067911091534|2
320|305360000066|INSTITUTO CRISTO REY|ANTIOQUIA|A|MI|137|NO OFICIAL|0.7694|0.7514|0.757|0.7746|0.7817|0.7645|A|ANTIOQUIA|ITAGUI|Urbano|6.1733475085|-75.607079|Estrato 3|0|Secundaria (Bachillerato) completa|Tecnica o tecnologica completa|N|ACADEMICO|0.44350900033963553|2
321|205679000331|I. E. EL GUAYABO|ANTIOQUIA|A|MI|102|OFICIAL|0.6717|0.6589|0.6623|0.7138|0.6297|0.6731|B|ANTIOQUIA|SANTA BARBARA|Rural|5.921389|-75.583333|Estrato 2|0|Primaria incompleta|Primaria incompleta|N|ACADEMICO|0.33564938776907854|5
322|105088002705|IE VILLA DEL SOL|ANTIOQUIA|A|MI|244|OFICIAL|0.7268|0.7294|0.7052|0.7411|0.6970000000000001|0.7234|A|ANTIOQUIA|BELLO|Urbano|6.35159489|-75.56701852|Estrato 2|0|Secundaria (Bachillerato) completa|Secundaria (Bachillerato) completa|N|ACADEMICO|0.6187103607304092|5
323|205890000062|I. E. R. LA FLORESTA|ANTIOQUIA|A|MI|51|OFICIAL|0.5897|0.5647|0.5601|0.6228|0.5379|0.5808|D|ANTIOQUIA|YOLOMBO|Rural|6.635227287999999|-74.86396079|Estrato 2|0|Primaria completa|Primaria incompleta|N|TECNICO/ACADEMICO|0.17854487030566785|3
